family,ligand_id,x,y,z,cluster,kept
Aromatic,Z56857923,2.945,0.631,0.373,0,1
Aromatic,Z1513879239,2.948,0.631,0.372,0,1
Aromatic,OSSM_006002,2.967,1.03,0.276,0,1
Aromatic,OSSM_006002,-1.538,-1.29,0.276,1,0
Aromatic,Z5020304780,-3.052,1.069,2.33,1,0
Aromatic,Z5020304780,1.005,1.106,1.768,0,1
Aromatic,Z5020304780,2.947,0.631,0.372,0,1
Aromatic,STK546411,2.967,1.03,0.276,0,1
Aromatic,STK546411,-1.538,-1.29,0.276,1,0
LumpedHydrophobe,STL560881,3.237,-0.04,0.13,0,1
LumpedHydrophobe,Z2180011388,2.947,0.631,0.372,0,1
LumpedHydrophobe,Z2180011388,-1.286,0.584,1.108,1,1
LumpedHydrophobe,Z2180011388,-3.322,-0.603,1.898,1,1
LumpedHydrophobe,Y042-2932,-2.032,-0.91,-0.095,1,1
LumpedHydrophobe,Y042-2932,3.064,1.157,0.496,0,1
LumpedHydrophobe,STK801893,-2.032,-0.91,-0.095,1,1
LumpedHydrophobe,STK801893,3.064,1.157,0.496,0,1
LumpedHydrophobe,OSSL_331474,-2.032,-0.91,-0.095,1,1
LumpedHydrophobe,OSSL_331474,3.064,1.157,0.496,0,1
LumpedHydrophobe,STL372900,2.937,0.628,0.366,0,1
LumpedHydrophobe,STL372900,-1.195,-1.084,0.549,1,1
LumpedHydrophobe,STL372900,-1.089,-0.085,0.583,1,1
LumpedHydrophobe,Z2235439668,2.947,0.631,0.372,0,1
LumpedHydrophobe,Z2235439668,-1.302,0.675,1.062,1,1
LumpedHydrophobe,Z2235439668,-3.406,-0.288,1.877,1,1
LumpedHydrophobe,OSSM_280958,-3.391,-0.443,2.618,1,1
LumpedHydrophobe,OSSM_280958,2.978,0.218,0.678,0,1
LumpedHydrophobe,0387-0102,-3.391,-0.443,2.618,1,1
LumpedHydrophobe,0387-0102,2.978,0.218,0.678,0,1
LumpedHydrophobe,Z8339566336,-0.522,-1.587,0.205,1,1
LumpedHydrophobe,Z8339566336,2.743,1.157,0.778,0,1
LumpedHydrophobe,Z2523388541,-0.972,-1.939,0.039,1,1
LumpedHydrophobe,Z2523388541,2.69,0.3,0.153,0,1
